,country.x,country_code.x,nutslevel.x,nuts2.x,regionname.x,type.x,year.x,party_abbreviation,party_english,party_native,partyfacts_id,partyvote.x,electorate.x,totalvote.x,validvote.x,uniqueid,left_right.x
151,Belgium,BE,2,BE35,Prov. Namur,EP,2019,ECOLO,confederated ecologists for the organisation of original struggles,ecologistes confederes pour l'organisation de luttes originales,1563,57567,375483,327962,298991,Prov. NamurECOLO,2.641
152,Belgium,BE,2,BE35,Prov. Namur,EP,2019,FDF,front democratique des francophones / defi,democratic front of francophones,698,18361,375483,327962,298991,Prov. NamurFDF,
153,Belgium,BE,2,BE35,Prov. Namur,EP,2019,MR,reformist movement,mouvement reformateur,789,58837,375483,327962,298991,Prov. NamurMR,6.6889
154,Belgium,BE,2,BE35,Prov. Namur,EP,2019,PAPTB,workers' party of belgium,partij van de arbeid van belgie - parti du travail de belgique,1753,38925,375483,327962,298991,Prov. NamurPAPTB,1.3
155,Belgium,BE,2,BE35,Prov. Namur,EP,2019,PARTI POPULAIRE,people's party,parti populaire,639,13980,375483,327962,298991,Prov. NamurPARTI POPULAIRE,
156,Belgium,BE,2,BE35,Prov. Namur,EP,2019,PS,socialist party [francophone],parti socialiste,500,73292,375483,327962,298991,Prov. NamurPS,2.9307
157,Bulgaria,BG,2,BG31,Северозападен,EP,2019,ATAKA,national union attack,natsionalen sayuz ataka,1793,2542,740812,245275,234386,СеверозападенATAKA,
158,Bulgaria,BG,2,BG31,Северозападен,EP,2019,BSP/KB,coalition for bulgaria -- democratic left,koalicija za balgarija - koalicija za balgarija,1665,61953,740812,245275,234386,СеверозападенBSP/KB,2.8982
159,Bulgaria,BG,2,BG31,Северозападен,EP,2019,COALITION FOR BULGARIA,,,,1525,740812,245275,234386,СеверозападенCOALITION FOR BULGARIA,
160,Bulgaria,BG,2,BG31,Северозападен,EP,2019,DEMOCRATIC BULGARIA,,,,6485,740812,245275,234386,СеверозападенDEMOCRATIC BULGARIA,
161,Bulgaria,BG,2,BG31,Северозападен,EP,2019,DPS,movement for rights and freedoms,dvizhenie za prava i svobodi,982,37348,740812,245275,234386,СеверозападенDPS,4.5828
162,Bulgaria,BG,2,BG31,Северозападен,EP,2019,GERB,citizens for european development of bulgaria,grazhdani za evropeysko razvitie na balgariya,760,76781,740812,245275,234386,СеверозападенGERB,7.4
163,Bulgaria,BG,2,BG31,Северозападен,EP,2019,IC FOR DESISLAVA PETROVA IVANCHEVA,,,,2324,740812,245275,234386,СеверозападенIC FOR DESISLAVA PETROVA IVANCHEVA,
164,Bulgaria,BG,2,BG31,Северозападен,EP,2019,IC FOR MINCHO HRISTOV KUMINEV,,,,2850,740812,245275,234386,СеверозападенIC FOR MINCHO HRISTOV KUMINEV,
165,Bulgaria,BG,2,BG31,Северозападен,EP,2019,IMRO-BNP,imro -- bulgarian national movement,vmro - bulgarsko natsionalno dvizhenie,2056,15353,740812,245275,234386,СеверозападенIMRO-BNP,8.8
166,Bulgaria,BG,2,BG31,Северозападен,EP,2019,NDSV-NEW TIME,,,,2053,740812,245275,234386,СеверозападенNDSV-NEW TIME,
167,Bulgaria,BG,2,BG31,Северозападен,EP,2019,NFSB,national front for the salvation of bulgaria,natzionalen front za spasenie na bulgaria,2057,2093,740812,245275,234386,СеверозападенNFSB,
168,Bulgaria,BG,2,BG31,Северозападен,EP,2019,NO ONE,,,,7188,740812,245275,234386,СеверозападенNO ONE,
169,Bulgaria,BG,2,BG31,Северозападен,EP,2019,OTHER,,,,7998,740812,245275,234386,СеверозападенOTHER,
170,Bulgaria,BG,2,BG31,Северозападен,EP,2019,REVIVAL,revival,vazrazhdane,5862,422,740812,245275,234386,СеверозападенREVIVAL,
171,Bulgaria,BG,2,BG31,Северозападен,EP,2019,VOLYA-THE BULGARIAN PATRIOTS,,,,7471,740812,245275,234386,СеверозападенVOLYA-THE BULGARIAN PATRIOTS,
172,Bulgaria,BG,2,BG32,Северен централен,EP,2019,ATAKA,national union attack,natsionalen sayuz ataka,1793,2319,748956,242104,232276,Северен централенATAKA,
173,Bulgaria,BG,2,BG32,Северен централен,EP,2019,BSP/KB,coalition for bulgaria -- democratic left,koalicija za balgarija - koalicija za balgarija,1665,52883,748956,242104,232276,Северен централенBSP/KB,2.8982
174,Bulgaria,BG,2,BG32,Северен централен,EP,2019,DEMOCRATIC BULGARIA,,,,8806,748956,242104,232276,Северен централенDEMOCRATIC BULGARIA,
175,Bulgaria,BG,2,BG32,Северен централен,EP,2019,DPS,movement for rights and freedoms,dvizhenie za prava i svobodi,982,48588,748956,242104,232276,Северен централенDPS,4.5828
176,Bulgaria,BG,2,BG32,Северен централен,EP,2019,GERB,citizens for european development of bulgaria,grazhdani za evropeysko razvitie na balgariya,760,68387,748956,242104,232276,Северен централенGERB,7.4
177,Bulgaria,BG,2,BG32,Северен централен,EP,2019,IC FOR DESISLAVA PETROVA IVANCHEVA,,,,2289,748956,242104,232276,Северен централенIC FOR DESISLAVA PETROVA IVANCHEVA,
178,Bulgaria,BG,2,BG32,Северен централен,EP,2019,IC FOR MINCHO HRISTOV KUMINEV,,,,2483,748956,242104,232276,Северен централенIC FOR MINCHO HRISTOV KUMINEV,
179,Bulgaria,BG,2,BG32,Северен централен,EP,2019,IMRO-BNP,imro -- bulgarian national movement,vmro - bulgarsko natsionalno dvizhenie,2056,16006,748956,242104,232276,Северен централенIMRO-BNP,8.8
180,Bulgaria,BG,2,BG32,Северен централен,EP,2019,NDSV-NEW TIME,,,,1844,748956,242104,232276,Северен централенNDSV-NEW TIME,
181,Bulgaria,BG,2,BG32,Северен централен,EP,2019,NFSB,national front for the salvation of bulgaria,natzionalen front za spasenie na bulgaria,2057,2298,748956,242104,232276,Северен централенNFSB,
182,Bulgaria,BG,2,BG32,Северен централен,EP,2019,NO ONE,,,,7048,748956,242104,232276,Северен централенNO ONE,
183,Bulgaria,BG,2,BG32,Северен централен,EP,2019,OTHER,,,,8248,748956,242104,232276,Северен централенOTHER,
184,Bulgaria,BG,2,BG32,Северен централен,EP,2019,REVIVAL,revival,vazrazhdane,5862,1874,748956,242104,232276,Северен централенREVIVAL,
185,Bulgaria,BG,2,BG32,Северен централен,EP,2019,VOLYA-THE BULGARIAN PATRIOTS,,,,9203,748956,242104,232276,Северен централенVOLYA-THE BULGARIAN PATRIOTS,
186,Bulgaria,BG,2,BG33,Североизточен,EP,2019,ATAKA,national union attack,natsionalen sayuz ataka,1793,2379,841463,277263,266239,СевероизточенATAKA,
187,Bulgaria,BG,2,BG33,Североизточен,EP,2019,BSP/KB,coalition for bulgaria -- democratic left,koalicija za balgarija - koalicija za balgarija,1665,55054,841463,277263,266239,СевероизточенBSP/KB,2.8982
188,Bulgaria,BG,2,BG33,Североизточен,EP,2019,DEMOCRATIC BULGARIA,,,,10369,841463,277263,266239,СевероизточенDEMOCRATIC BULGARIA,
189,Bulgaria,BG,2,BG33,Североизточен,EP,2019,DPS,movement for rights and freedoms,dvizhenie za prava i svobodi,982,65826,841463,277263,266239,СевероизточенDPS,4.5828
190,Bulgaria,BG,2,BG33,Североизточен,EP,2019,GERB,citizens for european development of bulgaria,grazhdani za evropeysko razvitie na balgariya,760,68937,841463,277263,266239,СевероизточенGERB,7.4
191,Bulgaria,BG,2,BG33,Североизточен,EP,2019,IC FOR DESISLAVA PETROVA IVANCHEVA,,,,2717,841463,277263,266239,СевероизточенIC FOR DESISLAVA PETROVA IVANCHEVA,
192,Bulgaria,BG,2,BG33,Североизточен,EP,2019,IC FOR MINCHO HRISTOV KUMINEV,,,,2268,841463,277263,266239,СевероизточенIC FOR MINCHO HRISTOV KUMINEV,
193,Bulgaria,BG,2,BG33,Североизточен,EP,2019,IMRO-BNP,imro -- bulgarian national movement,vmro - bulgarsko natsionalno dvizhenie,2056,16530,841463,277263,266239,СевероизточенIMRO-BNP,8.8
194,Bulgaria,BG,2,BG33,Североизточен,EP,2019,NDSV-NEW TIME,,,,2101,841463,277263,266239,СевероизточенNDSV-NEW TIME,
195,Bulgaria,BG,2,BG33,Североизточен,EP,2019,NFSB,national front for the salvation of bulgaria,natzionalen front za spasenie na bulgaria,2057,3682,841463,277263,266239,СевероизточенNFSB,
196,Bulgaria,BG,2,BG33,Североизточен,EP,2019,NO ONE,,,,6816,841463,277263,266239,СевероизточенNO ONE,
197,Bulgaria,BG,2,BG33,Североизточен,EP,2019,OTHER,,,,9796,841463,277263,266239,СевероизточенOTHER,
198,Bulgaria,BG,2,BG33,Североизточен,EP,2019,REVIVAL,revival,vazrazhdane,5862,3045,841463,277263,266239,СевероизточенREVIVAL,
199,Bulgaria,BG,2,BG33,Североизточен,EP,2019,VOLYA-THE BULGARIAN PATRIOTS,,,,16719,841463,277263,266239,СевероизточенVOLYA-THE BULGARIAN PATRIOTS,
200,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,ATAKA,national union attack,natsionalen sayuz ataka,1793,3932,930952,288994,277222,ЮгоизточенATAKA,
201,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,BSP/KB,coalition for bulgaria -- democratic left,koalicija za balgarija - koalicija za balgarija,1665,72210,930952,288994,277222,ЮгоизточенBSP/KB,2.8982
202,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,COALITION FOR BULGARIA,,,,376,930952,288994,277222,ЮгоизточенCOALITION FOR BULGARIA,
203,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,DEMOCRATIC BULGARIA,,,,9825,930952,288994,277222,ЮгоизточенDEMOCRATIC BULGARIA,
204,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,DPS,movement for rights and freedoms,dvizhenie za prava i svobodi,982,39413,930952,288994,277222,ЮгоизточенDPS,4.5828
205,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,GERB,citizens for european development of bulgaria,grazhdani za evropeysko razvitie na balgariya,760,83969,930952,288994,277222,ЮгоизточенGERB,7.4
206,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,IC FOR DESISLAVA PETROVA IVANCHEVA,,,,3075,930952,288994,277222,ЮгоизточенIC FOR DESISLAVA PETROVA IVANCHEVA,
207,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,IC FOR HRISTO SIMEONOV SIMEONOV,,,,1418,930952,288994,277222,ЮгоизточенIC FOR HRISTO SIMEONOV SIMEONOV,
208,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,IC FOR MINCHO HRISTOV KUMINEV,,,,2467,930952,288994,277222,ЮгоизточенIC FOR MINCHO HRISTOV KUMINEV,
209,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,IMRO-BNP,imro -- bulgarian national movement,vmro - bulgarsko natsionalno dvizhenie,2056,17855,930952,288994,277222,ЮгоизточенIMRO-BNP,8.8
210,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,NDSV-NEW TIME,,,,3055,930952,288994,277222,ЮгоизточенNDSV-NEW TIME,
211,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,NFSB,national front for the salvation of bulgaria,natzionalen front za spasenie na bulgaria,2057,6524,930952,288994,277222,ЮгоизточенNFSB,
212,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,NO ONE,,,,8336,930952,288994,277222,ЮгоизточенNO ONE,
213,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,OTHER,,,,10500,930952,288994,277222,ЮгоизточенOTHER,
214,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,REVIVAL,revival,vazrazhdane,5862,3001,930952,288994,277222,ЮгоизточенREVIVAL,
215,Bulgaria,BG,2,BG34,Югоизточен,EP,2019,VOLYA-THE BULGARIAN PATRIOTS,,,,11266,930952,288994,277222,ЮгоизточенVOLYA-THE BULGARIAN PATRIOTS,
216,Bulgaria,BG,2,BG41,Югозападен,EP,2019,ATAKA,national union attack,natsionalen sayuz ataka,1793,5985,1858578,595473,576749,ЮгозападенATAKA,
217,Bulgaria,BG,2,BG41,Югозападен,EP,2019,BSP/KB,coalition for bulgaria -- democratic left,koalicija za balgarija - koalicija za balgarija,1665,139709,1858578,595473,576749,ЮгозападенBSP/KB,2.8982
218,Bulgaria,BG,2,BG41,Югозападен,EP,2019,COALITION FOR BULGARIA,,,,1030,1858578,595473,576749,ЮгозападенCOALITION FOR BULGARIA,
219,Bulgaria,BG,2,BG41,Югозападен,EP,2019,DEMOCRATIC BULGARIA,,,,61929,1858578,595473,576749,ЮгозападенDEMOCRATIC BULGARIA,
220,Bulgaria,BG,2,BG41,Югозападен,EP,2019,DPS,movement for rights and freedoms,dvizhenie za prava i svobodi,982,37891,1858578,595473,576749,ЮгозападенDPS,4.5828
221,Bulgaria,BG,2,BG41,Югозападен,EP,2019,GERB,citizens for european development of bulgaria,grazhdani za evropeysko razvitie na balgariya,760,181366,1858578,595473,576749,ЮгозападенGERB,7.4
222,Bulgaria,BG,2,BG41,Югозападен,EP,2019,IC FOR DESISLAVA PETROVA IVANCHEVA,,,,15586,1858578,595473,576749,ЮгозападенIC FOR DESISLAVA PETROVA IVANCHEVA,
223,Bulgaria,BG,2,BG41,Югозападен,EP,2019,IC FOR MINCHO HRISTOV KUMINEV,,,,8360,1858578,595473,576749,ЮгозападенIC FOR MINCHO HRISTOV KUMINEV,
224,Bulgaria,BG,2,BG41,Югозападен,EP,2019,IMRO-BNP,imro -- bulgarian national movement,vmro - bulgarsko natsionalno dvizhenie,2056,51304,1858578,595473,576749,ЮгозападенIMRO-BNP,8.8
225,Bulgaria,BG,2,BG41,Югозападен,EP,2019,NDSV-NEW TIME,,,,7883,1858578,595473,576749,ЮгозападенNDSV-NEW TIME,
226,Bulgaria,BG,2,BG41,Югозападен,EP,2019,NFSB,national front for the salvation of bulgaria,natzionalen front za spasenie na bulgaria,2057,3789,1858578,595473,576749,ЮгозападенNFSB,
227,Bulgaria,BG,2,BG41,Югозападен,EP,2019,NO ONE,,,,19291,1858578,595473,576749,ЮгозападенNO ONE,
228,Bulgaria,BG,2,BG41,Югозападен,EP,2019,OTHER,,,,24304,1858578,595473,576749,ЮгозападенOTHER,
229,Bulgaria,BG,2,BG41,Югозападен,EP,2019,REVIVAL,revival,vazrazhdane,5862,3758,1858578,595473,576749,ЮгозападенREVIVAL,
230,Bulgaria,BG,2,BG41,Югозападен,EP,2019,VOLYA-THE BULGARIAN PATRIOTS,,,,14564,1858578,595473,576749,ЮгозападенVOLYA-THE BULGARIAN PATRIOTS,
231,Bulgaria,BG,2,BG42,Южен централен,EP,2019,ATAKA,national union attack,natsionalen sayuz ataka,1793,3484,1298711,420757,403707,Южен централенATAKA,
232,Bulgaria,BG,2,BG42,Южен централен,EP,2019,BSP/KB,coalition for bulgaria -- democratic left,koalicija za balgarija - koalicija za balgarija,1665,88637,1298711,420757,403707,Южен централенBSP/KB,2.8982
233,Bulgaria,BG,2,BG42,Южен централен,EP,2019,COALITION FOR BULGARIA,,,,693,1298711,420757,403707,Южен централенCOALITION FOR BULGARIA,
234,Bulgaria,BG,2,BG42,Южен централен,EP,2019,DEMOCRATIC BULGARIA,,,,14143,1298711,420757,403707,Южен централенDEMOCRATIC BULGARIA,
235,Bulgaria,BG,2,BG42,Южен централен,EP,2019,DOST,"democrats for responsibility, solidarity and tolerance","demokrati za otgovornost, svoboda i tolerantnost",5860,2530,1298711,420757,403707,Южен централенDOST,
236,Bulgaria,BG,2,BG42,Южен централен,EP,2019,DPS,movement for rights and freedoms,dvizhenie za prava i svobodi,982,93467,1298711,420757,403707,Южен централенDPS,4.5828
237,Bulgaria,BG,2,BG42,Южен централен,EP,2019,GERB,citizens for european development of bulgaria,grazhdani za evropeysko razvitie na balgariya,760,122416,1298711,420757,403707,Южен централенGERB,7.4
238,Bulgaria,BG,2,BG42,Южен централен,EP,2019,IC FOR DESISLAVA PETROVA IVANCHEVA,,,,3606,1298711,420757,403707,Южен централенIC FOR DESISLAVA PETROVA IVANCHEVA,
239,Bulgaria,BG,2,BG42,Южен централен,EP,2019,IC FOR MINCHO HRISTOV KUMINEV,,,,4283,1298711,420757,403707,Южен централенIC FOR MINCHO HRISTOV KUMINEV,
240,Bulgaria,BG,2,BG42,Южен централен,EP,2019,IMRO-BNP,imro -- bulgarian national movement,vmro - bulgarsko natsionalno dvizhenie,2056,25082,1298711,420757,403707,Южен централенIMRO-BNP,8.8
241,Bulgaria,BG,2,BG42,Южен централен,EP,2019,NDSV-NEW TIME,,,,3634,1298711,420757,403707,Южен централенNDSV-NEW TIME,
242,Bulgaria,BG,2,BG42,Южен централен,EP,2019,NFSB,national front for the salvation of bulgaria,natzionalen front za spasenie na bulgaria,2057,3867,1298711,420757,403707,Южен централенNFSB,
243,Bulgaria,BG,2,BG42,Южен централен,EP,2019,NO ONE,,,,11694,1298711,420757,403707,Южен централенNO ONE,
244,Bulgaria,BG,2,BG42,Южен централен,EP,2019,OTHER,,,,13392,1298711,420757,403707,Южен централенOTHER,
245,Bulgaria,BG,2,BG42,Южен централен,EP,2019,REVIVAL,revival,vazrazhdane,5862,1675,1298711,420757,403707,Южен централенREVIVAL,
246,Bulgaria,BG,2,BG42,Южен централен,EP,2019,VOLYA-THE BULGARIAN PATRIOTS,,,,11104,1298711,420757,403707,Южен централенVOLYA-THE BULGARIAN PATRIOTS,
247,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,A-HSP,,,,164,1259396,360890,350596,Jadranska HrvatskaA-HSP,
248,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,BM 365,milan bandic 365 -- the party of labour and solidarity,milan bandic 365 - stranka rada i solidarnosti,5452,2577,1259396,360890,350596,Jadranska HrvatskaBM 365,
249,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,HDS,croatian christian democratic party,hrvatska demokrscanska stranka,5458,303,1259396,360890,350596,Jadranska HrvatskaHDS,
250,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,HDZ,croatian democratic union,hrvatska demokratska zajednica,1431,83099,1259396,360890,350596,Jadranska HrvatskaHDZ,7.1053
251,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,HNS,croatian people's party - liberal democrats,hrvatska narodna stranka - liberalni demokrati,799,4563,1259396,360890,350596,Jadranska HrvatskaHNS,
252,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,HRAST-HKS-HSP AS-UHD,,,,27623,1259396,360890,350596,Jadranska HrvatskaHRAST-HKS-HSP AS-UHD,
253,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,HSLS,croatian social liberal party,hrvatska socijalno liberalna stranka,214,396,1259396,360890,350596,Jadranska HrvatskaHSLS,
254,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,HSS-HSLS,,,,31445,1259396,360890,350596,Jadranska HrvatskaHSS-HSLS,
255,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,INDEPENDENT,,,,54372,1259396,360890,350596,Jadranska HrvatskaINDEPENDENT,
256,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,MOST,bridge of independent lists,most nezavisnih lista,4865,21590,1259396,360890,350596,Jadranska HrvatskaMOST,
257,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,MOZEMO-ORAH-NL,,,,4482,1259396,360890,350596,Jadranska HrvatskaMOZEMO-ORAH-NL,
258,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,OTHER,,,,14726,1259396,360890,350596,Jadranska HrvatskaOTHER,
259,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,PAMETNO-UNIJA KVARNERA,,,,6459,1259396,360890,350596,Jadranska HrvatskaPAMETNO-UNIJA KVARNERA,
260,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,SDP,social democratic party of croatia,socijaldemokratska partija hrvatske,1475,64871,1259396,360890,350596,Jadranska HrvatskaSDP,3.2456
261,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,SDSS,independent democratic serb party,samostalna demokratska srpska stranka,2348,8711,1259396,360890,350596,Jadranska HrvatskaSDSS,3.4211
262,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,START,,,,7234,1259396,360890,350596,Jadranska HrvatskaSTART,
263,Croatia,HR,2,HR03,Jadranska Hrvatska,EP,2019,ZIVI ZID,human shield,zivi zid,4867,17981,1259396,360890,350596,Jadranska HrvatskaZIVI ZID,8.8
